repo,file,clone_class_id,clone_type,test_name,class_size,llm_detectou
,tests/brain/test_enum.py,CC0099,Type-2,EnumBrainTest.test_mingled_single_and_double_quotes_does_not_crash,2,YES
,tests/brain/test_enum.py,CC0099,Type-2,EnumBrainTest.test_special_characters_does_not_crash,2,YES
,tests/brain/test_enum.py,CC0100,Type-2,EnumBrainTest.test_user_enum_false_positive,4,YES
,tests/brain/test_enum.py,CC0100,Type-2,EnumBrainTest.test_enum_subclass_member_name,4,YES
,tests/brain/test_enum.py,CC0100,Type-2,EnumBrainTest.test_enum_subclass_member_value,4,YES
,tests/brain/test_enum.py,CC0100,Type-2,EnumBrainTest.test_enum_subclass_member_method,4,YES
,tests/brain/test_pathlib.py,CC0101,Type-2,test_inference_parents,2,YES
,tests/brain/test_pathlib.py,CC0101,Type-2,test_inference_parents_subscript_index,2,YES
,tests/brain/numpy/test_core_numerictypes.py,CC0102,Type-2,NumpyBrainCoreNumericTypesTest.test_generic_types_have_attributes,3,YES
,tests/brain/numpy/test_core_numerictypes.py,CC0102,Type-2,NumpyBrainCoreNumericTypesTest.test_number_types_have_unary_operators,3,YES
,tests/brain/numpy/test_core_numerictypes.py,CC0102,Type-2,NumpyBrainCoreNumericTypesTest.test_array_types_have_unary_operators,3,YES
,tests/brain/numpy/test_core_umath.py,CC0103,Type-2,NumpyBrainCoreUmathTest.test_numpy_core_umath_functions_one_arg,2,YES
,tests/brain/numpy/test_core_umath.py,CC0103,Type-2,NumpyBrainCoreUmathTest.test_numpy_core_umath_functions_two_args,2,YES
,script/test_bump_changelog.py,CC0104,Type-2,test_update_content,2,YES
,script/test_bump_changelog.py,CC0104,Type-2,test_update_content_major,2,YES
